Age,human
7775,9.691510418
7776,9.699819797
7777,9.708015283
7778,9.71609776
7779,9.72406811
7780,9.731927217
7781,9.739675965
7782,9.747315238
7783,9.754845922
7784,9.762268903
7785,9.769585065
7786,9.776795296
7787,9.783900483
7788,9.790901514
7789,9.797799275
7790,9.804594656
7791,9.811288546
7792,9.817881834
7793,9.824375409
7794,9.830770164
7795,9.837066987
7796,9.843266771
7797,9.849370408
7798,9.85537879
7799,9.861292809
7800,9.86711336
7801,9.872841336
7802,9.87847763
7803,9.884023139
7804,9.889478758
7805,9.894845381
7806,9.900123906
7807,9.905315229
7808,9.910420247
7809,9.915439858
7810,9.920374961
7811,9.925226454
7812,9.929995236
7813,9.934682206
7814,9.939288266
7815,9.943814316
7816,9.948261256
7817,9.952629989
7818,9.956921416
7819,9.961136441
7820,9.965275965
7821,9.969340894
7822,9.973332131
7823,9.97725058
7824,9.981097146
7825,9.984872736
7826,9.988578254
7827,9.992214608
7828,9.995782705
7829,9.999283452
7830,10.00271776
7831,10.00608653
7832,10.00939067
7833,10.01263111
7834,10.01580873
7835,10.01892446
7836,10.02197921
7837,10.02497389
7838,10.0279094
7839,10.03078667
7840,10.0336066
7841,10.03637011
7842,10.03907811
7843,10.04173151
7844,10.04433124
7845,10.04687821
7846,10.04937332
7847,10.05181751
7848,10.05421167
7849,10.05655675
7850,10.05885364
7851,10.06110327
7852,10.06330655
7853,10.06546442
7854,10.06757778
7855,10.06964755
7856,10.07167466
7857,10.07366003
7858,10.07560458
7859,10.07750923
7860,10.07937491
7861,10.08120253
7862,10.08299303
7863,10.08469851
7864,10.08627131
7865,10.08771271
7866,10.08902396
7867,10.09020635
7868,10.09126114
7869,10.0921896
7870,10.092993
7871,10.09367261
7872,10.0942297
7873,10.09466555
7874,10.09498144
7875,10.09517863
7876,10.0952584
7877,10.09522203
7878,10.09507079
7879,10.09480597
7880,10.09442883
7881,10.09394065
7882,10.09334273
7883,10.09263633
7884,10.09182273
7885,10.09090323
7886,10.08987909
7887,10.0887516
7888,10.08752205
7889,10.08619172
7890,10.0847619
7891,10.08323386
7892,10.0816089
7893,10.0798883
7894,10.07807336
7895,10.07616535
7896,10.07416556
7897,10.0720753
7898,10.06989584
7899,10.06762847
7900,10.0652745
7901,10.06283521
7902,10.06031189
7903,10.05770584
7904,10.05501835
7905,10.05225072
7906,10.04940424
7907,10.04648021
7908,10.04347993
7909,10.04040469
7910,10.0372558
7911,10.03403454
7912,10.03074223
7913,10.02738016
7914,10.02394963
7915,10.02045195
7916,10.01688842
7917,10.01326033
7918,10.009569
7919,10.00581574
7920,10.00200183
7921,9.998128599
7922,9.994197344
7923,9.990209374
7924,9.986165997
7925,9.982068522
7926,9.977918259
7927,9.973716517
7928,9.969464607
7929,9.965163842
7930,9.960815533
7931,9.956420993
7932,9.951981535
7933,9.947498475
7934,9.942973126
7935,9.938406806
7936,9.933800829
7937,9.929156513
7938,9.924475177
7939,9.919758137
7940,9.915006714
7941,9.910222227
7942,9.905405996
7943,9.900559344
7944,9.895683591
7945,9.89078006
7946,9.885850076
7947,9.88089496
7948,9.875916039
7949,9.870914637
7950,9.865892081
7951,9.860849697
7952,9.855788812
7953,9.850710755
7954,9.845616855
7955,9.840508441
7956,9.835386842
7957,9.830253391
7958,9.825109418
7959,9.819956256
7960,9.814795237
7961,9.809627696
7962,9.804454966
7963,9.799278383
7964,9.794109848
7965,9.788959546
7966,9.783826233
7967,9.778708667
7968,9.773605605
7969,9.768515801
7970,9.763438012
7971,9.758370991
7972,9.753313492
7973,9.748264268
7974,9.743222072
7975,9.738185656
7976,9.733153771
7977,9.728125168
7978,9.723098596
7979,9.718072804
7980,9.713046542
7981,9.708018557
7982,9.702987596
7983,9.697952407
7984,9.692911735
7985,9.687864325
7986,9.682808923
7987,9.677744273
7988,9.672669117
7989,9.667582199
7990,9.662482261
7991,9.657368044
7992,9.65223829
7993,9.647091738
7994,9.641927128
7995,9.636743199
7996,9.631538689
7997,9.626312336
7998,9.621062876
7999,9.615789047
8000,9.610489584
8001,9.605163222
8002,9.599808695
8003,9.594424737
8004,9.589010081
8005,9.58356346
8006,9.578083605
8007,9.572569247
8008,9.567019118
8009,9.561431946
8010,9.555806462
8011,9.550141393
8012,9.544435468
8013,9.538687414
8014,9.532895957
8015,9.527059824
8016,9.521177739
8017,9.515248428
8018,9.509270615
8019,9.503243023
8020,9.497164374
8021,9.491033391
8022,9.484848795
8023,9.478609307
8024,9.472313647
8025,9.465960535
8026,9.45954869
8027,9.453076829
8028,9.44654367
8029,9.439947931
8030,9.433288327
8031,9.426563574
8032,9.419772386
8033,9.41291348
8034,9.405985567
8035,9.398987361
8036,9.391917575
8037,9.38477492
8038,9.377558107
8039,9.370265846
8040,9.362896848
8041,9.355449821
8042,9.347923475
8043,9.340316516
8044,9.332627652
8045,9.32485559
8046,9.316999035
8047,9.309056692
8048,9.301027267
8049,9.292909463
8050,9.284701984
8051,9.276403531
8052,9.268012808
8053,9.259528515
8054,9.250949353
8055,9.242274023
8056,9.233501222
8057,9.224629652
8058,9.215658008
8059,9.20658499
8060,9.197409293
8061,9.188129613
8062,9.178744647
8063,9.169253089
8064,9.159451293
8065,9.149142621
8066,9.138336284
8067,9.127041498
8068,9.115267482
8069,9.103023462
8070,9.090318668
8071,9.077162335
8072,9.063563703
8073,9.049532015
8074,9.035076522
8075,9.020206476
8076,9.004931138
8077,8.98925977
8078,8.973201641
8079,8.956766024
8080,8.939962197
8081,8.922799443
8082,8.90528705
8083,8.887434309
8084,8.86925052
8085,8.850744982
8086,8.831927004
8087,8.812805896
8088,8.793390976
8089,8.773691565
8090,8.753716988
8091,8.733476577
8092,8.712979667
8093,8.692235599
8094,8.671253718
8095,8.650043375
8096,8.628613923
8097,8.606974723
8098,8.58513514
8099,8.563104543
8100,8.540892306
8101,8.518507807
8102,8.495960432
8103,8.473259567
8104,8.450414608
8105,8.427434951
8106,8.404330001
8107,8.381109165
8108,8.357781855
8109,8.334357489
8110,8.310845489
8111,8.287255283
8112,8.263596303
8113,8.239877984
8114,8.216109769
8115,8.192301104
8116,8.168461441
8117,8.144600234
8118,8.120726946
8119,8.096851041
8120,8.07298199
8121,8.049129269
8122,8.025302357
8123,8.001510739
8124,7.977763905
8125,7.95407135
8126,7.930442573
8127,7.906887078
8128,7.883414374
8129,7.860033975
8130,7.8367554
8131,7.813588171
8132,7.790541818
8133,7.767625873
8134,7.744849874
8135,7.722223364
8136,7.699755891
8137,7.677457007
8138,7.655336268
8139,7.633403238
8140,7.611667483
8141,7.590138574
8142,7.568826089
8143,7.547739608
8144,7.526888718
8145,7.506283009
8146,7.485932077
8147,7.465845524
8148,7.446032953
8149,7.426503977
8150,7.407268209
8151,7.38833527
8152,7.369714784
8153,7.351416382
8154,7.333449696
8155,7.315824367
8156,7.298550039
8157,7.281636361
8158,7.265092986
8159,7.248929572
8160,7.233155784
8161,7.217781289
8162,7.20281576
8163,7.188268876
8164,7.174150319
8165,7.159968755
8166,7.145233975
8167,7.129957349
8168,7.114150257
8169,7.097824083
8170,7.080990216
8171,7.063660054
8172,7.045844997
8173,7.027556454
8174,7.008805838
8175,6.989604569
8176,6.969964071
8177,6.949895776
8178,6.929411121
8179,6.908521549
8180,6.887238508
8181,6.865573453
8182,6.843537844
8183,6.821143148
8184,6.798400837
8185,6.775322388
8186,6.751919286
8187,6.728203021
8188,6.704185087
8189,6.679876986
8190,6.655290226
8191,6.63043632
8192,6.605326787
8193,6.579973151
8194,6.554386943
8195,6.528579701
8196,6.502562966
8197,6.476348287
8198,6.449947217
8199,6.423371318
8200,6.396632154
8201,6.369741298
8202,6.342710328
8203,6.315550826
8204,6.288274383
8205,6.260892593
8206,6.233417058
8207,6.205859384
8208,6.178231185
8209,6.150544079
8210,6.122809691
8211,6.095039651
8212,6.067245595
8213,6.039439167
8214,6.011632013
8215,5.983835788
8216,5.956062151
8217,5.928322769
8218,5.900629312
8219,5.872993459
8220,5.845426892
8221,5.817941301
8222,5.79054838
8223,5.763259832
8224,5.736087361
8225,5.709042682
8226,5.682137513
8227,5.655383577
8228,5.628792606
8229,5.602376335
8230,5.576146507
8231,5.55011487
8232,5.524293176
8233,5.498693187
8234,5.473326667
8235,5.448205388
8236,5.423341128
8237,5.398745668
8238,5.3744308
8239,5.350408316
8240,5.326690019
8241,5.303287715
8242,5.280213217
8243,5.257478342
8244,5.235094916
8245,5.213074769
8246,5.191429736
8247,5.17017166
8248,5.149312389
8249,5.128863776
8250,5.108837681
8251,5.089245969
8252,5.070100513
8253,5.051413188
8254,5.03319588
8255,5.015460476
8256,4.998218871
8257,4.981482967
8258,4.965264669
8259,4.949575892
8260,4.934428552
8261,4.919834576
8262,4.905805892
8263,4.892354437
8264,4.879492153
8265,4.867230988
8266,4.855313809
8267,4.843475249
8268,4.83171491
8269,4.820032394
8270,4.808427303
8271,4.796899238
8272,4.785447801
8273,4.774072594
8274,4.762773216
8275,4.75154927
8276,4.740400354
8277,4.729326071
8278,4.718326019
8279,4.707399799
8280,4.696547011
8281,4.685767253
8282,4.675060126
8283,4.664425228
8284,4.653862158
8285,4.643370515
8286,4.632949897
8287,4.622599902
8288,4.612320128
8289,4.602110174
8290,4.591969636
8291,4.581898112
8292,4.5718952
8293,4.561960495
8294,4.552093596
8295,4.542294097
8296,4.532561596
8297,4.522895689
8298,4.513295971
8299,4.503762038
8300,4.494293486
8301,4.48488991
8302,4.475550904
8303,4.466276064
8304,4.457064984
8305,4.447917258
8306,4.438832481
8307,4.429810246
8308,4.420850148
8309,4.411951779
8310,4.403114734
8311,4.394338604
8312,4.385622984
8313,4.376967465
8314,4.36837164
8315,4.359835102
8316,4.351357442
8317,4.342938252
8318,4.334577123
8319,4.326273648
8320,4.318027417
8321,4.309838021
8322,4.301705051
8323,4.293628097
8324,4.28560675
8325,4.277640599
8326,4.269729235
8327,4.261872248
8328,4.254069226
8329,4.246319759
8330,4.238623436
8331,4.230979846
8332,4.223388577
8333,4.215849218
8334,4.208361356
8335,4.200924581
8336,4.193538479
8337,4.186202638
8338,4.178916645
8339,4.171680088
8340,4.164492553
8341,4.157353627
8342,4.150262897
8343,4.143219948
8344,4.136224367
8345,4.12927574
8346,4.122373651
8347,4.115517687
8348,4.108707432
8349,4.101942472
8350,4.095222392
8351,4.088546775
8352,4.081915206
8353,4.075327269
8354,4.068782549
8355,4.062280628
8356,4.05582109
8357,4.049403519
8358,4.043027497
8359,4.036692607
8360,4.030398433
8361,4.024144555
8362,4.017930557
8363,4.01175602
8364,4.005620526
8365,3.999523656
8366,3.993464993
8367,3.987558094
8368,3.981913961
8369,3.976528332
8370,3.971396947
8371,3.966515541
8372,3.961879847
8373,3.957485598
8374,3.953328522
8375,3.949404347
8376,3.945708797
8377,3.942237597
8378,3.938986466
8379,3.935951123
8380,3.933127284
8381,3.930510664
8382,3.928096975
8383,3.925881927
8384,3.923861228
8385,3.922030582
8386,3.920385695
8387,3.918922266
8388,3.917635996
8389,3.91652258
8390,3.915577715
8391,3.914797092
8392,3.914176402
8393,3.913711334
8394,3.913397573
8395,3.913230804
8396,3.913206709
8397,3.913320967
8398,3.913569255
8399,3.91394725
8400,3.914450624
8401,3.915075049
8402,3.915816193
8403,3.916669723
8404,3.917631303
8405,3.918696597
8406,3.919861263
8407,3.921120962
8408,3.922471347
8409,3.923908073
8410,3.925426792
8411,3.927023153
8412,3.928692804
8413,3.930431389
8414,3.932234551
8415,3.934097931
8416,3.936017168
8417,3.937987898
8418,3.940005755
8419,3.942066372
8420,3.944165379
8421,3.946298403
8422,3.94846107
8423,3.950649003
8424,3.952857824
8425,3.955083151
8426,3.957320603
8427,3.959565793
8428,3.961814334
8429,3.964061837
8430,3.96630391
8431,3.968536159
8432,3.970754188
8433,3.972953599
8434,3.975129991
8435,3.977278963
8436,3.979396108
8437,3.981477022
8438,3.983517293
8439,3.985512512
8440,3.987458264
8441,3.989350135
8442,3.991183706
8443,3.992954559
8444,3.994658269
8445,3.996290415
8446,3.997846568
8447,3.999322301
8448,4.000713183
8449,4.002014781
8450,4.00322266
8451,4.004332382
8452,4.005339509
8453,4.006239599
8454,4.007028207
8455,4.007700889
8456,4.008253196
8457,4.008680678
8458,4.008978883
8459,4.009143355
8460,4.009169638
8461,4.009053274
8462,4.008789801
8463,4.008374756
8464,4.007803674
8465,4.007072086
8466,4.006175524
8467,4.005319261
8468,4.004708744
8469,4.004339759
8470,4.00420809
8471,4.004309519
8472,4.004639825
8473,4.005194785
8474,4.005970175
8475,4.006961769
8476,4.008165336
8477,4.009576647
8478,4.011191469
8479,4.013005565
8480,4.015014699
8481,4.017214632
8482,4.019601121
8483,4.022169924
8484,4.024916794
8485,4.027837483
8486,4.030927742
8487,4.034183318
8488,4.037599957
8489,4.041173404
8490,4.044899399
8491,4.048773681
8492,4.052791989
8493,4.056950057
8494,4.061243619
8495,4.065668405
8496,4.070220145
8497,4.074894565
8498,4.07968739
8499,4.084594342
8500,4.089611142
8501,4.094733508
8502,4.099957156
8503,4.1052778
8504,4.110691153
8505,4.116192924
8506,4.121778821
8507,4.127444549
8508,4.133185812
8509,4.138998312
8510,4.144877747
8511,4.150819815
8512,4.156820211
8513,4.162874627
8514,4.168978755
8515,4.175128284
8516,4.181318899
8517,4.187546285
8518,4.193806124
8519,4.200094098
8520,4.206405883
8521,4.212737156
8522,4.219083591
8523,4.22544086
8524,4.231804631
8525,4.238170573
8526,4.244534351
8527,4.250891628
8528,4.257238065
8529,4.263569322
8530,4.269881056
8531,4.27616892
8532,4.282428568
8533,4.288655651
8534,4.294845816
8535,4.300994711
8536,4.307097979
8537,4.313151262
8538,4.319150201
8539,4.325090433
8540,4.330967594
8541,4.336777317
8542,4.342515234
8543,4.348176975
8544,4.353758167
8545,4.359254434
8546,4.3646614
8547,4.369974685
8548,4.375189909
8549,4.380302688
8550,4.385308636
8551,4.390203367
8552,4.394982489
8553,4.399641612
8554,4.404176341
8555,4.408582281
8556,4.412855033
8557,4.416990196
8558,4.420983368
8559,4.424830146
8560,4.428526121
8561,4.432066885
8562,4.435448027
8563,4.438665135
8564,4.441713793
8565,4.444589583
8566,4.447288086
8567,4.44980488
8568,4.452306547
8569,4.454960653
8570,4.457764255
8571,4.460714405
8572,4.463808157
8573,4.467042563
8574,4.470414672
8575,4.473921532
8576,4.477560191
8577,4.481327694
8578,4.485221085
8579,4.489237407
8580,4.493373701
8581,4.497627006
8582,4.501994361
8583,4.506472802
8584,4.511059365
8585,4.515751083
8586,4.52054499
8587,4.525438115
8588,4.530427488
8589,4.535510138
8590,4.540683091
8591,4.545943371
8592,4.551288003
8593,4.556714009
8594,4.562218409
8595,4.567798223
8596,4.573450468
8597,4.579172161
8598,4.584960317
8599,4.590811948
8600,4.596724068
8601,4.602693686
8602,4.608717812
8603,4.614793453
8604,4.620917615
8605,4.627087303
8606,4.63329952
8607,4.639551267
8608,4.645839546
8609,4.652161355
8610,4.65851369
8611,4.664893549
8612,4.671297926
8613,4.677723812
8614,4.684168201
8615,4.690628082
8616,4.697100444
8617,4.703582273
8618,4.710070556
8619,4.716562276
8620,4.723054417
8621,4.729543959
8622,4.736027883
8623,4.742503166
8624,4.748966787
8625,4.755415719
8626,4.761846938
8627,4.768257415
8628,4.774644122
8629,4.781004028
8630,4.787334101
8631,4.793631308
8632,4.799892615
8633,4.806114985
8634,4.812295379
8635,4.81843076
8636,4.824518086
8637,4.830554316
8638,4.836536405
8639,4.842461309
8640,4.848325981
8641,4.854127373
8642,4.859862436
8643,4.865528118
8644,4.871121369
8645,4.876639132
8646,4.882078355
8647,4.887435978
8648,4.892708946
8649,4.897894196
8650,4.90298867
8651,4.907989303
8652,4.912893033
8653,4.917696792
8654,4.922397516
8655,4.926992134
8656,4.931477577
8657,4.935850773
8658,4.94010865
8659,4.944248134
8660,4.948266148
8661,4.952159616
8662,4.955925458
8663,4.959560595
8664,4.963061944
8665,4.966426424
8666,4.969650948
8667,4.972732431
8668,4.975667786
8669,4.97859806
8670,4.981664314
8671,4.984863482
8672,4.988192495
8673,4.991648283
8674,4.995227773
8675,4.998927893
8676,5.002745568
8677,5.006677721
8678,5.010721275
8679,5.014873151
8680,5.019130267
8681,5.023489542
8682,5.027947892
8683,5.032502232
8684,5.037149474
8685,5.041886531
8686,5.046710312
8687,5.051617727
8688,5.056605683
8689,5.061671085
8690,5.066810839
8691,5.072021845
8692,5.077301006
8693,5.082645222
8694,5.088051391
8695,5.093516409
8696,5.099037171
8697,5.104610572
8698,5.110233504
8699,5.115902857
8700,5.12161552
8701,5.127368382
8702,5.133158329
8703,5.138982244
8704,5.144837013
8705,5.150719515
8706,5.156626632
8707,5.162555242
8708,5.168502222
8709,5.174464448
8710,5.180438795
8711,5.186422134
8712,5.192411338
8713,5.198403275
8714,5.204394815
8715,5.210382823
8716,5.216364165
8717,5.222335705
8718,5.228294304
8719,5.234236824
8720,5.240160124
8721,5.24606106
8722,5.25193649
8723,5.257783269
8724,5.263598248
8725,5.269378281
8726,5.275120216
8727,5.280820903
8728,5.286477189
8729,5.292085919
8730,5.297643938
8731,5.303148088
8732,5.308595211
8733,5.313982145
